age,ast_pct,blk_pct,bpm,drb_pct,fg3a_per_fga_pct,g,mp,orb_pct,playerID,playerName,pos,stl_pct,teamid,tov_pct,trb_pct,ts_pct,usg_pct,vorp,year
21,4.9,1.0,-1.9,11.2,.502,34,703,4.2,anunoog01,"Anunoby,OG",SF,1.4,TOR,8.6,7.8,.514,16.5,0.0,2019
24,18.9,0.1,-0.7,9.2,.677,37,1028,1.1,arcidry01,"Arcidiacono,Ryan",PG,1.9,CHI,13.9,5.2,.599,10.3,0.3,2019
33,13.8,0.6,-0.8,16.0,.599,34,1198,2.0,arizatr01,"Ariza,Trevor",SF,2.2,TOT,13.5,8.9,.512,15.2,0.3,2019
33,13.6,0.8,-0.4,16.7,.612,26,884,2.0,arizatr01,"Ariza,Trevor",SF,2.1,PHO,13.7,9.2,.525,14.0,0.4,2019
33,14.6,0.0,-2.2,13.9,.571,8,314,2.1,arizatr01,"Ariza,Trevor",SF,2.7,WAS,13.1,7.9,.485,18.7,0.0,2019
31,26.0,0.0,-0.9,6.7,.495,36,1008,1.8,augusdj01,"Augustin,D.J.",PG,0.9,ORL,13.5,4.2,.628,16.6,0.3,2019
20,11.9,2.4,2.2,27.8,.004,39,1224,11.6,aytonde01,"Ayton,Deandre",C,1.2,PHO,11.7,19.5,.629,21.2,1.3,2019
23,9.1,0.0,-4.4,14.8,.270,18,227,0.9,bacondw01,"Bacon,Dwayne",SG,0.6,CHO,13.1,7.8,.618,17.3,-0.1,2019
19,5.7,3.8,-1.1,17.0,.112,26,600,10.6,baglema01,"Bagley,Marvin",PF,0.8,SAC,13.4,13.7,.592,22.2,0.1,2019
25,12.7,0.6,-6.4,7.4,.650,14,150,0.7,bakerro01,"Baker,Ron",SG,1.9,TOT,18.1,3.9,.309,7.8,-0.2,2019
25,15.6,0.0,-5.6,6.2,.563,11,107,0.9,bakerro01,"Baker,Ron",SG,2.3,NYK,13.9,3.4,.376,8.5,-0.1,2019
25,5.5,2.0,-8.4,10.4,1.000,3,43,0.0,bakerro01,"Baker,Ron",SG,1.1,WAS,33.3,5.1,.000,6.0,-0.1,2019
22,19.0,2.2,-11.0,11.3,.269,13,72,1.5,baldwwa01,"Baldwin,Wade",PG,0.0,POR,26.3,6.5,.422,24.7,-0.2,2019
21,22.1,1.1,0.6,13.7,.497,38,1130,3.7,balllo01,"Ball,Lonzo",PG,2.3,LAL,18.2,8.9,.486,16.5,0.7,2019
20,8.9,6.8,0.1,23.0,.310,36,603,9.1,bambamo01,"Bamba,Mohamed",C,1.0,ORL,11.8,15.9,.519,18.6,0.3,2019
34,48.9,0.1,-0.2,11.1,.333,34,676,1.8,bareajo01,"Barea,J.J.",PG,1.6,DAL,14.7,6.6,.505,27.5,0.3,2019
26,5.4,0.8,-1.7,11.4,.430,33,1057,2.7,barneha02,"Barnes,Harrison",SF,1.2,DAL,7.8,7.2,.563,23.7,0.1,2019
28,17.5,3.3,2.9,20.0,.429,2,54,0.0,bartowi01,"Barton,Will",SG,0.9,DEN,11.6,10.0,.725,20.4,0.1,2019
23,0.0,4.8,-16.3,18.1,.500,2,18,0.0,bateske01,"Bates-Diop,Keita",SF,0.0,MIN,0.0,8.9,.250,18.8,-0.1,2019
30,15.2,1.2,0.4,14.8,.450,37,1130,3.3,batumni01,"Batum,Nicolas",SF,1.3,CHO,17.1,9.0,.568,13.1,0.7,2019
30,23.1,0.0,-10.1,7.6,.524,6,57,1.9,bayleje01,"Bayless,Jerryd",PG,1.7,MIN,18.3,4.7,.314,20.2,-0.1,2019
32,11.7,2.8,0.6,20.4,.356,25,356,11.6,baynear01,"Baynes,Aron",C,0.5,BOS,13.1,16.0,.572,16.8,0.2,2019
29,14.8,2.9,-0.1,13.6,.411,35,959,2.1,bazemke01,"Bazemore,Kent",SG,2.9,ATL,14.0,7.7,.546,22.2,0.5,2019
25,21.2,2.0,1.0,11.9,.367,38,1392,2.8,bealbr01,"Beal,Bradley",SG,1.6,WAS,11.0,7.3,.568,27.3,1.1,2019
22,8.2,0.5,-0.7,11.6,.518,36,749,2.2,beaslma01,"Beasley,Malik",SG,1.5,DEN,6.1,6.9,.577,17.9,0.3,2019
30,6.7,0.0,-8.1,15.5,.108,10,71,4.5,beaslmi01,"Beasley,Michael",PF,1.3,LAL,15.0,10.2,.555,27.3,-0.1,2019
32,12.2,0.5,-1.4,10.0,.564,38,830,1.2,belinma01,"Belinelli,Marco",SG,1.2,SAS,7.9,5.7,.534,20.2,0.1,2019
24,13.4,6.0,1.3,18.2,.013,37,426,7.1,belljo01,"Bell,Jordan",C,1.6,GSW,18.0,12.9,.547,10.7,0.4,2019
24,15.7,2.5,-2.3,17.5,.315,37,868,2.6,bembrde01,"Bembry,DeAndre'",SG,2.5,ATL,16.1,9.8,.480,17.2,-0.1,2019
21,9.6,0.8,-6.7,14.9,.560,12,100,5.5,bendedr01,"Bender,Dragan",PF,0.5,PHO,17.6,10.1,.463,14.8,-0.1,2019
26,7.2,1.7,2.7,15.8,.739,35,658,2.5,bertada01,"Bertans,Davis",PF,1.1,SAS,8.9,9.2,.694,14.3,0.8,2019
30,17.7,0.9,0.6,12.2,.581,37,914,3.3,beverpa01,"Beverley,Patrick",PG,1.2,LAC,13.4,7.9,.517,13.1,0.6,2019
26,5.8,2.5,-0.7,16.8,.045,13,99,8.7,birchkh01,"Birch,Khem",C,2.5,ORL,10.5,12.7,.588,12.8,0.0,2019
26,4.2,8.8,-0.6,21.8,.000,12,99,7.5,biyombi01,"Biyombo,Bismack",C,0.5,CHO,13.9,14.6,.607,12.5,0.0,2019
30,10.7,2.9,2.8,19.4,.436,38,949,6.5,bjeline01,"Bjelica,Nemanja",PF,1.5,SAC,13.3,12.8,.616,17.4,1.1,2019
22,5.9,0.9,-8.7,11.8,.255,30,474,1.1,blakean01,"Blakeney,Antonio",SG,0.8,CHI,8.1,6.5,.498,26.5,-0.8,2019
29,27.0,1.2,3.1,10.9,.382,36,1070,3.8,bledser01,"Bledsoe,Eric",PG,2.0,MIL,14.0,7.5,.588,21.7,1.4,2019
25,4.1,1.2,-3.8,18.6,.458,15,272,6.3,blossja01,"Blossomgame,Jaron",SF,1.1,CLE,11.4,12.2,.524,11.4,-0.1,2019
26,19.1,0.5,-0.3,11.2,.446,26,720,1.8,bogdabo01,"Bogdanovic,Bogdan",SG,1.3,SAC,10.3,6.4,.556,23.4,0.3,2019
29,7.4,0.0,0.4,11.5,.396,37,1169,1.8,bogdabo02,"Bogdanovic,Bojan",SF,1.4,IND,12.5,6.8,.641,20.1,0.7,2019
23,5.5,4.7,-2.5,19.9,.528,14,150,8.1,boldejo01,"Bolden,Jonah",PF,0.9,PHI,18.5,14.2,.519,13.7,0.0,2019
19,22.7,0.0,1.1,11.7,.143,5,17,12.6,bongais01,"Bonga,Isaac",PG,8.2,LAL,19.4,12.2,.361,25.2,0.0,2019
22,34.9,0.5,1.0,10.4,.363,29,1042,1.8,bookede01,"Booker,Devin",SG,1.5,PHO,14.7,6.0,.563,32.2,0.8,2019
26,0.0,20.9,6.0,21.0,.625,10,50,13.3,bouchch01,"Boucher,Chris",PF,1.9,TOR,6.8,17.2,.636,25.5,0.1,2019
28,9.0,1.0,-2.9,6.4,.371,31,914,2.4,bradlav01,"Bradley,Avery",SG,0.9,LAC,13.8,4.5,.457,14.1,-0.2,2019
21,0.0,0.0,-22.8,12.3,.000,1,9,24.7,bradlto01,"Bradley,Tony",C,0.0,UTA,25.0,18.5,.000,19.2,0.0,2019
22,7.8,1.4,-0.6,10.0,.571,39,1018,2.5,bridgmi01,"Bridges,Mikal",SF,2.5,PHO,9.4,6.2,.539,13.2,0.4,2019
20,7.0,3.0,-0.9,16.9,.428,35,696,3.2,bridgmi02,"Bridges,Miles",SF,1.4,CHO,9.2,10.0,.546,15.4,0.2,2019
22,13.8,0.0,-11.0,7.8,.097,15,114,0.0,briscis01,"Briscoe,Isaiah",PG,0.0,ORL,17.4,3.8,.437,15.6,-0.3,2019
28,5.5,1.0,-4.1,15.8,.815,16,80,2.8,broekry01,"Broekhoff,Ryan",SG,0.6,DAL,6.7,9.5,.502,15.9,0.0,2019
26,16.5,0.5,1.5,12.0,.345,33,974,3.8,brogdma01,"Brogdon,Malcolm",SG,1.0,MIL,12.3,8.2,.620,20.0,0.9,2019
23,8.0,1.3,-5.6,8.7,.314,16,297,3.5,brookdi01,"Brooks,Dillon",SF,1.5,MEM,13.6,6.0,.501,20.7,-0.3,2019
30,11.2,1.0,-5.3,10.0,.320,29,387,3.5,brookma01,"Brooks,MarShon",SG,1.2,MEM,10.3,6.7,.518,24.5,-0.3,2019
22,8.6,2.3,-2.2,11.6,.301,29,543,4.5,brownbr01,"Brown,Bruce",SG,1.2,DET,10.4,7.9,.452,12.7,0.0,2019
22,8.0,2.0,-2.8,12.5,.352,32,849,4.1,brownja02,"Brown,Jaylen",SG,1.4,BOS,11.4,8.3,.513,21.5,-0.2,2019
28,16.7,1.9,-3.9,13.0,.394,25,211,2.6,brownlo01,"Brown,Lorenzo",PG,2.8,TOR,18.1,7.9,.380,18.1,-0.1,2019
23,8.9,0.7,-1.8,16.3,.474,27,387,3.7,brownst02,"Brown,Sterling",SG,1.1,MIL,9.9,10.3,.541,14.3,0.0,2019
19,18.8,0.7,-4.7,17.9,.227,18,125,3.5,browntr01,"Brown,Troy",SF,2.3,WAS,9.2,10.6,.446,18.6,-0.1,2019
22,17.6,0.0,-3.5,7.4,.306,31,514,2.0,brunsja01,"Brunson,Jalen",PG,1.7,DAL,10.9,4.7,.498,17.5,-0.2,2019
21,8.0,3.8,1.5,25.0,.177,28,493,7.2,bryanth01,"Bryant,Thomas",C,1.1,WAS,9.5,16.0,.720,15.6,0.4,2019
27,11.3,0.3,-0.8,7.5,.632,28,832,1.5,bullore01,"Bullock,Reggie",SG,0.9,DET,10.4,4.3,.569,16.1,0.2,2019
26,24.1,0.3,-2.7,9.0,.265,25,493,3.0,burketr01,"Burke,Trey",PG,1.6,NYK,8.0,5.9,.495,25.7,-0.1,2019
27,13.3,1.3,-3.3,15.6,.347,35,786,1.8,burksal01,"Burks,Alec",SG,1.3,TOT,10.3,8.5,.503,21.2,-0.3,2019
27,11.6,1.2,-3.3,10.3,.377,17,269,0.8,burksal01,"Burks,Alec",SG,1.1,UTA,10.3,5.6,.547,23.4,-0.1,2019
27,14.2,1.3,-3.2,18.4,.328,18,517,2.3,burksal01,"Burks,Alec",SG,1.4,CLE,10.3,10.1,.476,20.0,-0.2,2019
25,5.2,3.2,-5.6,12.0,.283,15,131,0.8,burtode02,"Burton,Deonte",SG,1.1,OKC,12.6,6.3,.504,17.2,-0.1,2019
29,16.9,1.7,3.1,10.1,.249,31,1026,5.4,butleji01,"Butler,Jimmy",SG,2.9,TOT,8.0,7.8,.572,23.1,1.3,2019
29,18.6,2.4,4.9,10.8,.287,10,361,4.7,butleji01,"Butler,Jimmy",SG,3.2,MIN,7.1,7.7,.579,23.1,0.6,2019
29,16.0,1.3,2.2,9.8,.229,21,665,5.8,butleji01,"Butler,Jimmy",SG,2.8,PHI,8.5,7.8,.568,23.1,0.7,2019
37,25.1,0.6,-5.1,9.3,.489,30,424,1.7,caldejo01,"Calderon,Jose",PG,1.4,DET,19.5,5.3,.384,11.2,-0.3,2019
25,5.4,0.4,-0.4,9.0,.589,38,867,2.2,caldwke01,"Caldwell-Pope,Kentavious",SG,1.7,LAL,6.2,5.7,.586,16.4,0.4,2019
27,17.1,0.0,-4.4,10.0,.558,19,503,1.1,canaais01,"Canaan,Isaiah",PG,1.2,PHO,17.4,5.5,.515,14.4,-0.3,2019
24,7.2,4.8,3.1,26.5,.000,37,1264,16.1,capelca01,"Capela,Clint",C,0.9,HOU,10.7,21.1,.642,19.5,1.6,2019
32,6.3,0.4,-3.6,18.6,.550,28,667,4.2,carrode01,"Carroll,DeMarre",SF,0.7,BRK,10.7,11.3,.529,18.8,-0.3,2019
23,11.0,1.4,-7.2,8.6,.500,5,68,0.0,carteje01,"Carter,Jevon",PG,2.2,MEM,16.7,4.2,.400,16.3,-0.1,2019
42,8.7,1.6,-2.4,14.9,.645,34,603,2.4,cartevi01,"Carter,Vince",SF,1.7,ATL,8.7,8.4,.540,17.1,-0.1,2019
19,11.7,4.9,-0.4,21.6,.083,38,941,8.4,cartewe01,"Carter,Wendell",C,1.0,CHI,13.8,15.0,.537,20.2,0.4,2019
27,23.4,3.5,-3.4,8.1,.311,16,145,2.3,cartemi01,"Carter-Williams,Michael",PG,3.1,HOU,12.1,5.1,.476,25.0,0.0,2019
24,0.0,0.0,-2.9,0.0,,2,5,21.4,carusal01,"Caruso,Alex",SG,0.0,LAL,,10.3,,0.0,0.0,2019
30,10.8,1.8,-1.3,25.9,.287,26,317,2.9,casspom01,"Casspi,Omri",SF,1.4,MEM,10.4,14.2,.613,18.3,0.1,2019
25,12.4,1.8,0.8,23.5,.002,38,1093,7.8,caulewi01,"Cauley-Stein,Willie",C,1.8,SAC,8.9,15.4,.540,20.0,0.8,2019
23,56.6,0.0,11.8,24.7,.500,2,9,0.0,caupatr01,"Caupain,Troy",PG,5.5,ORL,0.0,12.1,.625,19.7,0.0,2019
36,5.3,1.8,-0.4,26.7,.013,34,631,11.7,chandty01,"Chandler,Tyson",C,1.3,TOT,23.2,19.4,.632,8.9,0.3,2019
36,9.2,0.9,-4.4,41.2,.000,7,89,8.7,chandty01,"Chandler,Tyson",C,1.1,PHO,26.0,24.7,.653,13.2,-0.1,2019
36,4.7,2.0,0.2,24.3,.016,27,542,12.2,chandty01,"Chandler,Tyson",C,1.3,LAL,22.4,18.5,.627,8.2,0.3,2019
31,10.0,1.3,-1.1,13.9,.521,25,643,5.6,chandwi01,"Chandler,Wilson",PF,0.7,PHI,16.0,9.9,.550,11.5,0.2,2019
21,8.1,3.0,-9.3,16.5,.455,10,57,5.8,chrisma01,"Chriss,Marquese",PF,0.9,HOU,17.7,10.9,.407,21.8,-0.1,2019
24,4.1,3.6,-1.8,16.5,.919,26,400,3.8,clarkga01,"Clark,Gary",PF,1.4,HOU,2.2,9.9,.451,10.0,0.0,2019
27,11.7,0.6,-6.0,9.5,.482,28,392,1.4,clarkia01,"Clark,Ian",SG,0.8,NOP,15.0,5.5,.449,14.7,-0.4,2019
26,15.8,0.5,-1.8,10.0,.358,37,983,4.3,clarkjo01,"Clarkson,Jordan",SG,1.2,CLE,9.7,7.1,.541,28.8,0.0,2019
21,14.8,1.4,1.0,24.4,.180,21,623,12.9,collijo01,"Collins,John",PF,0.1,ATL,13.2,18.4,.624,23.8,0.5,2019
21,7.0,3.6,-0.1,15.8,.311,38,716,7.5,colliza01,"Collins,Zach",C,0.9,POR,15.7,11.8,.569,16.6,0.3,2019
31,27.3,0.5,0.8,9.4,.323,37,1029,2.0,collida01,"Collison,Darren",PG,2.5,IND,14.9,5.9,.548,15.7,0.7,2019
31,32.3,1.3,2.4,9.9,.381,36,1227,1.9,conlemi01,"Conley,Mike",PG,1.9,MEM,8.8,5.9,.536,27.6,1.3,2019
26,13.6,2.8,1.8,14.9,.609,25,461,5.4,connapa01,"Connaughton,Pat",SG,1.3,MIL,6.4,10.5,.518,14.3,0.4,2019
25,15.9,0.3,-2.4,13.4,.440,34,526,2.1,cookqu01,"Cook,Quinn",PG,1.2,GSW,11.1,7.9,.575,20.5,0.0,2019
28,5.4,3.2,2.6,14.6,.622,35,1203,2.5,covinro01,"Covington,Robert",SF,2.9,TOT,10.5,8.6,.580,15.7,1.4,2019
28,4.4,4.1,1.3,14.1,.658,13,440,1.7,covinro01,"Covington,Robert",SF,2.6,PHI,14.8,8.1,.578,14.3,0.4,2019
28,5.9,2.7,3.4,14.9,.604,22,763,2.9,covinro01,"Covington,Robert",SF,3.2,MIN,8.4,8.8,.580,16.6,1.0,2019
26,5.8,0.9,-3.4,12.7,.677,28,732,1.9,crabbal01,"Crabbe,Allen",SG,1.1,BRK,10.8,7.2,.501,17.4,-0.3,2019
28,5.9,2.2,-1.5,11.9,.506,31,648,7.4,craigto01,"Craig,Torrey",SF,1.0,DEN,12.7,9.6,.496,13.0,0.1,2019
38,27.1,1.0,-8.1,7.0,.416,34,576,1.0,crawfja01,"Crawford,Jamal",SG,1.0,PHO,17.5,3.9,.454,21.2,-0.9,2019
28,8.3,1.2,0.9,16.4,.631,37,1008,2.8,crowdja01,"Crowder,Jae",SF,1.2,UTA,8.2,9.6,.568,18.9,0.8,2019
31,6.7,1.5,1.3,17.9,.446,36,677,6.2,cunnida01,"Cunningham,Dante",PF,1.4,SAS,13.3,12.1,.601,8.8,0.6,2019
28,7.4,0.3,-2.4,6.2,.547,32,542,1.6,curryse01,"Curry,Seth",SG,0.9,POR,12.6,4.0,.578,13.7,-0.1,2019
30,25.2,0.9,6.5,13.5,.559,28,972,2.1,curryst01,"Curry,Stephen",PG,1.8,GSW,12.2,8.0,.657,31.0,2.1,2019
27,4.9,0.3,-2.5,8.4,.773,17,245,2.3,danietr01,"Daniels,Troy",SG,2.6,PHO,12.4,5.3,.590,18.6,0.0,2019
25,19.0,5.9,8.9,27.7,.150,34,1267,9.7,davisan02,"Davis,Anthony",C,2.1,NOP,7.9,18.9,.590,29.2,3.5,2019
29,6.2,1.7,0.8,32.7,.014,38,680,18.5,davised01,"Davis,Ed",C,1.4,BRK,13.8,25.5,.614,12.8,0.5,2019
21,0.0,0.0,-34.2,0.0,.000,1,1,100.0,davisty01,"Davis,Tyler",C,0.0,OKC,0.0,51.4,.000,40.5,0.0,2019
29,7.2,3.5,-0.6,27.5,.349,29,704,6.6,dedmode01,"Dedmon,Dewayne",C,2.2,ATL,14.3,16.7,.568,16.2,0.2,2019
24,8.3,0.8,-1.1,15.7,.198,20,340,6.0,dekkesa01,"Dekker,Sam",SF-PF,3.0,TOT,7.3,10.7,.562,17.4,0.1,2019
24,7.9,0.0,-1.0,16.3,.271,9,169,5.7,dekkesa01,"Dekker,Sam",PF,3.3,CLE,8.7,10.8,.544,15.0,0.0,2019
24,8.6,1.5,-1.3,15.1,.151,11,171,6.3,dekkesa01,"Dekker,Sam",SF,2.8,WAS,6.3,10.6,.575,19.7,0.0,2019
28,31.8,0.0,-5.1,9.4,.543,23,310,0.0,dellama01,"Dellavedova,Matthew",PG,1.0,TOT,23.6,4.7,.606,18.5,-0.3,2019
28,36.1,0.0,-8.1,10.0,.579,12,97,0.0,dellama01,"Dellavedova,Matthew",PG,1.0,MIL,34.6,5.3,.482,13.8,-0.2,2019
28,29.8,0.0,-3.7,9.2,.533,11,213,0.0,dellama01,"Dellavedova,Matthew",PG,0.9,CLE,20.0,4.4,.639,20.7,-0.1,2019
33,4.5,2.7,-1.4,20.3,.385,4,32,19.8,denglu01,"Deng,Luol",SF,4.5,MIN,12.3,20.1,.419,21.5,0.0,2019
29,29.1,1.1,2.0,16.5,.056,39,1369,2.3,derozde01,"DeRozan,DeMar",SG,1.4,SAS,10.2,9.5,.545,29.2,1.4,2019
22,0.0,0.0,-15.2,9.5,.429,5,22,5.1,derrima01,"Derrickson,Marcus",SF,0.0,GSW,20.2,7.4,.444,19.3,-0.1,2019
22,4.5,4.1,-1.7,29.6,.015,27,262,9.8,diallch01,"Diallo,Cheick",PF,2.0,NOP,19.4,19.9,.609,14.6,0.0,2019
20,4.3,1.9,-3.1,12.0,.153,31,391,7.5,diallha01,"Diallo,Hamidou",SG,1.8,OKC,11.2,9.7,.534,17.6,-0.1,2019
29,7.9,3.8,-1.1,24.3,.159,38,517,6.5,dienggo01,"Dieng,Gorgui",C,1.8,MIN,13.2,15.3,.565,18.0,0.1,2019
25,29.2,0.7,0.7,7.8,.446,39,1125,1.7,dinwisp01,"Dinwiddie,Spencer",PG,1.0,BRK,13.4,4.7,.601,25.1,0.8,2019
22,9.8,1.4,-1.7,11.6,.645,23,358,4.0,divindo01,"DiVincenzo,Donte",SG,1.6,MIL,13.9,8.0,.492,15.3,0.0,2019
19,25.6,0.7,2.7,18.0,.429,36,1153,3.8,doncilu01,"Doncic,Luka",PF,1.6,DAL,16.6,11.1,.568,27.4,1.4,2019
22,11.3,0.0,-8.0,16.1,.373,18,177,4.1,dorsety01,"Dorsey,Tyler",SG,1.0,ATL,9.4,9.9,.430,19.5,-0.3,2019
24,6.3,0.5,-2.1,13.3,.429,29,728,3.0,dotsoda01,"Dotson,Damyean",SG,1.7,NYK,7.3,7.9,.537,16.7,0.0,2019
22,0.0,0.0,-10.6,27.1,.333,3,8,26.6,doziepj01,"Dozier,PJ",PG,0.0,BOS,0.0,26.8,.583,32.5,0.0,2019
32,26.8,0.9,-2.3,9.1,.372,14,408,2.0,dragigo01,"Dragic,Goran",PG,1.2,MIA,14.3,5.5,.510,25.3,0.0,2019
25,6.5,4.7,1.0,32.4,.048,36,1188,16.7,drumman01,"Drummond,Andre",C,2.2,DET,12.7,24.1,.516,24.2,0.9,2019
33,9.4,1.0,-0.9,11.0,.636,39,865,3.1,dudleja01,"Dudley,Jared",PF,1.5,BRK,14.3,7.0,.536,11.1,0.2,2019
24,34.1,0.7,-1.5,17.2,.123,12,358,0.3,dunnkr01,"Dunn,Kris",PG,2.2,CHI,16.1,8.8,.517,23.2,0.0,2019
30,27.6,2.4,4.7,20.5,.253,39,1399,1.5,duranke01,"Durant,Kevin",PF,1.1,GSW,13.0,11.4,.622,31.4,2.3,2019
22,0.0,0.0,1.9,0.0,1.000,1,4,27.4,edwarvi01,"Edwards,Vince",SF,0.0,HOU,0.0,14.2,.750,22.0,0.0,2019
22,6.2,0.0,-6.2,40.6,.400,2,25,0.0,ellenhe01,"Ellenson,Henry",PF,0.0,DET,0.0,19.3,.551,18.3,0.0,2019
31,8.6,0.6,-0.3,8.4,.834,20,453,1.4,ellinwa01,"Ellington,Wayne",SG,2.3,MIA,7.7,4.8,.526,15.8,0.2,2019
24,17.8,4.4,3.5,33.9,.209,37,1255,7.8,embiijo01,"Embiid,Joel",C,0.8,PHI,13.2,21.3,.592,32.6,1.7,2019
28,4.0,1.5,-0.3,8.4,.583,24,587,4.3,ennisja01,"Ennis,James",SF,1.8,HOU,8.3,6.3,.609,12.6,0.2,2019
21,4.6,0.0,-1.1,24.7,.000,8,35,3.2,eubandr01,"Eubanks,Drew",PF,1.4,SAS,12.8,14.0,.806,19.7,0.0,2019
21,15.4,1.0,-10.9,7.3,.273,20,86,1.3,evansja02,"Evans,Jacob",SG,0.6,GSW,15.1,4.4,.245,13.2,-0.2,2019
22,22.3,0.0,-9.3,22.4,.200,4,46,2.4,evansja01,"Evans,Jawun",PG,2.1,PHO,28.6,12.2,.200,13.2,-0.1,2019
29,16.9,1.3,-2.2,11.3,.366,33,698,3.5,evansty01,"Evans,Tyreke",SG,2.8,IND,15.3,7.5,.486,26.3,0.0,2019
23,23.6,0.7,-3.0,8.3,.253,37,609,2.6,exumda01,"Exum,Dante",PG,1.1,UTA,13.9,5.5,.523,21.5,-0.2,2019
29,2.3,2.0,-4.9,25.9,.036,10,77,12.6,farieke01,"Faried,Kenneth",PF,0.6,BRK,12.8,19.1,.673,21.9,-0.1,2019
27,7.3,4.4,4.4,20.0,.138,37,854,14.0,favorde01,"Favors,Derrick",C,1.5,UTA,11.9,17.0,.635,18.7,1.4,2019
26,7.4,0.7,-4.1,22.6,.018,24,263,9.1,feliccr01,"Felicio,Cristiano",C,0.6,CHI,17.0,15.8,.600,12.9,-0.1,2019
34,22.7,2.0,-4.2,11.3,.395,15,166,1.8,feltora01,"Felton,Raymond",PG,1.7,OKC,12.1,6.5,.438,22.2,-0.1,2019
20,3.8,0.8,-3.3,5.6,.571,30,618,2.5,fergute01,"Ferguson,Terrance",SG,1.1,OKC,10.3,4.0,.475,10.2,-0.2,2019
25,16.0,0.7,-2.5,9.7,.374,28,360,0.6,ferreyo01,"Ferrell,Yogi",SG,1.3,SAC,7.1,5.0,.558,17.8,0.0,2019
25,4.2,1.7,1.1,11.6,.498,37,931,7.1,finnedo01,"Finney-Smith,Dorian",SF,1.9,DAL,11.1,9.4,.568,13.2,0.7,2019
25,12.4,0.2,-0.2,9.2,.501,39,1076,0.8,forbebr01,"Forbes,Bryn",PG,1.1,SAS,10.2,5.0,.595,18.5,0.5,2019
26,19.8,0.6,-1.9,9.9,.467,36,1091,1.6,fournev01,"Fournier,Evan",SG,1.4,ORL,13.1,5.7,.527,23.8,0.0,2019
21,33.5,1.5,1.4,9.9,.215,38,1216,1.8,foxde01,"Fox,De'Aaron",PG,2.4,SAC,15.9,5.8,.558,24.8,1.0,2019
22,0.0,0.0,-13.8,6.9,.333,3,16,0.0,frazime01,"Frazier,Melvin",SG,3.1,ORL,25.0,3.4,.000,11.1,0.0,2019
28,27.5,0.3,-1.8,11.1,.434,30,593,4.0,fraziti01,"Frazier,Tim",PG,1.3,NOP,22.8,7.6,.554,11.8,0.0,2019
35,3.0,1.2,-8.2,19.8,.717,17,145,1.5,fryech01,"Frye,Channing",C,1.0,CLE,12.8,10.3,.488,19.0,-0.2,2019
20,20.0,0.9,-3.0,10.6,.090,19,427,6.7,fultzma01,"Fultz,Markelle",SG,1.9,PHI,12.7,8.7,.452,19.4,-0.1,2019
30,11.3,0.7,3.2,17.0,.403,36,1132,3.4,gallida01,"Gallinari,Danilo",SF,1.0,LAC,7.9,10.5,.633,22.7,1.5,2019
27,7.6,0.3,-1.2,8.7,.634,35,830,2.9,gallola01,"Galloway,Langston",SG,1.1,DET,4.7,5.7,.520,16.2,0.2,2019
34,21.1,4.0,3.8,25.4,.328,37,1275,3.5,gasolma01,"Gasol,Marc",C,2.0,MEM,12.9,14.3,.550,22.4,1.9,2019
38,24.9,4.6,4.4,32.5,.163,10,163,7.4,gasolpa01,"Gasol,Pau",C,0.3,SAS,12.1,20.1,.599,15.6,0.3,2019
32,13.4,1.9,2.3,22.3,.256,34,911,4.1,gayru01,"Gay,Rudy",SF,1.6,SAS,11.6,13.3,.599,21.2,1.0,2019
28,18.4,1.5,6.5,19.4,.429,36,1271,4.5,georgpa01,"George,Paul",SF,3.0,OKC,10.7,11.8,.580,29.5,2.7,2019
33,7.6,1.8,1.5,16.9,.098,37,947,10.9,gibsota01,"Gibson,Taj",PF,1.6,MIN,10.0,13.9,.599,16.1,0.8,2019
20,16.0,1.6,-2.3,20.4,.032,25,265,9.1,gilesha01,"Giles,Harry",PF,3.0,SAC,15.3,14.6,.481,25.5,0.0,2019
20,14.8,1.7,0.0,8.0,.184,37,989,3.2,gilgesh01,"Gilgeous-Alexander,Shai",PG,1.7,LAC,15.8,5.7,.566,17.1,0.5,2019
26,9.8,5.3,6.9,31.2,.000,38,1180,13.0,goberru01,"Gobert,Rudy",C,1.4,UTA,11.7,22.1,.674,17.6,2.7,2019
23,55.3,0.0,-7.3,0.0,.400,4,15,0.0,goodwbr01,"Goodwin,Brandon",PG,0.0,DEN,0.0,0.0,.740,19.3,0.0,2019
23,16.1,1.9,1.0,19.5,.327,35,1164,5.6,gordoaa01,"Gordon,Aaron",PF,1.2,ORL,11.2,12.5,.538,21.4,0.9,2019
30,10.4,1.1,-4.7,7.2,.580,32,1061,1.3,gordoer01,"Gordon,Eric",SG,0.8,HOU,8.7,4.2,.498,22.8,-0.7,2019
34,13.0,2.4,-0.4,26.0,.000,30,499,8.7,gortama01,"Gortat,Marcin",C,0.6,LAC,20.6,17.7,.545,14.1,0.2,2019
23,23.7,0.0,-3.4,9.5,.493,17,204,0.0,grahade01,"Graham,Devonte'",PG,2.8,CHO,13.5,4.7,.489,17.2,-0.1,2019
25,4.5,0.0,-8.4,12.3,.667,2,27,4.0,grahatr01,"Graham,Treveon",SG,1.8,BRK,40.0,8.1,.000,8.0,0.0,2019
24,3.9,3.4,1.0,13.2,.334,37,1153,3.1,grantje01,"Grant,Jerami",PF,1.3,OKC,7.8,8.0,.606,14.4,0.9,2019
